"","areaName","LAD17CD","date","newCasesBySpecimenDate","RGN11NM","CTRY11NM","add","eng"
"6461","Bury","E08000002",2020-04-05,17,"North West","England",17,"Bury"
"6462","Bury","E08000002",2020-04-04,11,"North West","England",11,"Bury"
"6463","Bury","E08000002",2020-04-03,18,"North West","England",18,"Bury"
"6464","Bury","E08000002",2020-04-02,8,"North West","England",8,"Bury"
"6465","Bury","E08000002",2020-04-01,16,"North West","England",16,"Bury"
"6466","Bury","E08000002",2020-03-31,7,"North West","England",7,"Bury"
"6467","Bury","E08000002",2020-03-30,16,"North West","England",16,"Bury"
"6468","Bury","E08000002",2020-03-29,7,"North West","England",7,"Bury"
"6469","Bury","E08000002",2020-03-28,10,"North West","England",10,"Bury"
"6470","Bury","E08000002",2020-03-27,9,"North West","England",9,"Bury"
"6471","Bury","E08000002",2020-03-26,14,"North West","England",14,"Bury"
"6472","Bury","E08000002",2020-03-25,3,"North West","England",3,"Bury"
"6473","Bury","E08000002",2020-03-24,8,"North West","England",8,"Bury"
"6474","Bury","E08000002",2020-03-23,3,"North West","England",3,"Bury"
"6475","Bury","E08000002",2020-03-22,7,"North West","England",7,"Bury"
"6476","Bury","E08000002",2020-03-21,2,"North West","England",2,"Bury"
"6477","Bury","E08000002",2020-03-20,1,"North West","England",1,"Bury"
"6478","Bury","E08000002",2020-03-19,2,"North West","England",2,"Bury"
"6479","Bury","E08000002",2020-03-18,2,"North West","England",2,"Bury"
"6480","Bury","E08000002",2020-03-17,2,"North West","England",2,"Bury"
"6481","Bury","E08000002",2020-03-16,1,"North West","England",1,"Bury"
"6482","Bury","E08000002",2020-03-15,0,"North West","England",0,"Bury"
"6483","Bury","E08000002",2020-03-14,0,"North West","England",0,"Bury"
"6484","Bury","E08000002",2020-03-13,3,"North West","England",3,"Bury"
"6485","Bury","E08000002",2020-03-12,0,"North West","England",0,"Bury"
"6486","Bury","E08000002",2020-03-11,0,"North West","England",0,"Bury"
"6487","Bury","E08000002",2020-03-10,0,"North West","England",0,"Bury"
"6488","Bury","E08000002",2020-03-09,0,"North West","England",0,"Bury"
"6489","Bury","E08000002",2020-03-08,0,"North West","England",0,"Bury"
"6490","Bury","E08000002",2020-03-07,1,"North West","England",1,"Bury"
"6491","Bury","E08000002",2020-03-06,0,"North West","England",0,"Bury"
"6492","Bury","E08000002",2020-03-05,0,"North West","England",0,"Bury"
"6493","Bury","E08000002",2020-03-04,0,"North West","England",0,"Bury"
"6494","Bury","E08000002",2020-03-03,0,"North West","England",0,"Bury"
"6495","Bury","E08000002",2020-03-02,0,"North West","England",0,"Bury"
"6496","Bury","E08000002",2020-03-01,2,"North West","England",2,"Bury"
"6497","Bury","E08000002",2020-02-29,0,"North West","England",0,"Bury"
"6498","Bury","E08000002",2020-02-28,1,"North West","England",1,"Bury"
"6499","Caerphilly","W06000018",2020-08-15,0,"Wales","Wales",0,"Caerphilly"
"6500","Caerphilly","W06000018",2020-08-14,1,"Wales","Wales",1,"Caerphilly"
"6501","Caerphilly","W06000018",2020-08-13,1,"Wales","Wales",1,"Caerphilly"
"6502","Caerphilly","W06000018",2020-08-12,1,"Wales","Wales",1,"Caerphilly"
"6503","Caerphilly","W06000018",2020-08-11,2,"Wales","Wales",2,"Caerphilly"
"6504","Caerphilly","W06000018",2020-08-10,1,"Wales","Wales",1,"Caerphilly"
"6505","Caerphilly","W06000018",2020-08-09,0,"Wales","Wales",0,"Caerphilly"
"6506","Caerphilly","W06000018",2020-08-08,0,"Wales","Wales",0,"Caerphilly"
"6507","Caerphilly","W06000018",2020-08-07,0,"Wales","Wales",0,"Caerphilly"
"6508","Caerphilly","W06000018",2020-08-06,1,"Wales","Wales",1,"Caerphilly"
"6509","Caerphilly","W06000018",2020-08-05,0,"Wales","Wales",0,"Caerphilly"
"6510","Caerphilly","W06000018",2020-08-04,0,"Wales","Wales",0,"Caerphilly"
"6511","Caerphilly","W06000018",2020-08-03,0,"Wales","Wales",0,"Caerphilly"
"6512","Caerphilly","W06000018",2020-08-02,0,"Wales","Wales",0,"Caerphilly"
"6513","Caerphilly","W06000018",2020-08-01,0,"Wales","Wales",0,"Caerphilly"
"6514","Caerphilly","W06000018",2020-07-31,0,"Wales","Wales",0,"Caerphilly"
"6515","Caerphilly","W06000018",2020-07-30,0,"Wales","Wales",0,"Caerphilly"
"6516","Caerphilly","W06000018",2020-07-29,0,"Wales","Wales",0,"Caerphilly"
"6517","Caerphilly","W06000018",2020-07-28,0,"Wales","Wales",0,"Caerphilly"
"6518","Caerphilly","W06000018",2020-07-27,0,"Wales","Wales",0,"Caerphilly"
"6519","Caerphilly","W06000018",2020-07-26,1,"Wales","Wales",1,"Caerphilly"
"6520","Caerphilly","W06000018",2020-07-25,0,"Wales","Wales",0,"Caerphilly"
"6521","Caerphilly","W06000018",2020-07-24,0,"Wales","Wales",0,"Caerphilly"
"6522","Caerphilly","W06000018",2020-07-23,0,"Wales","Wales",0,"Caerphilly"
"6523","Caerphilly","W06000018",2020-07-22,1,"Wales","Wales",1,"Caerphilly"
"6524","Caerphilly","W06000018",2020-07-21,1,"Wales","Wales",1,"Caerphilly"
"6525","Caerphilly","W06000018",2020-07-20,1,"Wales","Wales",1,"Caerphilly"
"6526","Caerphilly","W06000018",2020-07-19,0,"Wales","Wales",0,"Caerphilly"
"6527","Caerphilly","W06000018",2020-07-18,0,"Wales","Wales",0,"Caerphilly"
"6528","Caerphilly","W06000018",2020-07-17,0,"Wales","Wales",0,"Caerphilly"
"6529","Caerphilly","W06000018",2020-07-16,1,"Wales","Wales",1,"Caerphilly"
"6530","Caerphilly","W06000018",2020-07-15,0,"Wales","Wales",0,"Caerphilly"
"6531","Caerphilly","W06000018",2020-07-14,1,"Wales","Wales",1,"Caerphilly"
"6532","Caerphilly","W06000018",2020-07-13,0,"Wales","Wales",0,"Caerphilly"
"6533","Caerphilly","W06000018",2020-07-12,0,"Wales","Wales",0,"Caerphilly"
"6534","Caerphilly","W06000018",2020-07-11,0,"Wales","Wales",0,"Caerphilly"
"6535","Caerphilly","W06000018",2020-07-10,0,"Wales","Wales",0,"Caerphilly"
"6536","Caerphilly","W06000018",2020-07-09,0,"Wales","Wales",0,"Caerphilly"
"6537","Caerphilly","W06000018",2020-07-08,0,"Wales","Wales",0,"Caerphilly"
"6538","Caerphilly","W06000018",2020-07-07,1,"Wales","Wales",1,"Caerphilly"
"6539","Caerphilly","W06000018",2020-07-06,2,"Wales","Wales",2,"Caerphilly"
"6540","Caerphilly","W06000018",2020-07-05,0,"Wales","Wales",0,"Caerphilly"
"6541","Caerphilly","W06000018",2020-07-04,1,"Wales","Wales",1,"Caerphilly"
"6542","Caerphilly","W06000018",2020-07-03,2,"Wales","Wales",2,"Caerphilly"
"6543","Caerphilly","W06000018",2020-07-02,0,"Wales","Wales",0,"Caerphilly"
"6544","Caerphilly","W06000018",2020-07-01,0,"Wales","Wales",0,"Caerphilly"
"6545","Caerphilly","W06000018",2020-06-30,3,"Wales","Wales",3,"Caerphilly"
"6546","Caerphilly","W06000018",2020-06-29,0,"Wales","Wales",0,"Caerphilly"
"6547","Caerphilly","W06000018",2020-06-28,1,"Wales","Wales",1,"Caerphilly"
"6548","Caerphilly","W06000018",2020-06-27,1,"Wales","Wales",1,"Caerphilly"
"6549","Caerphilly","W06000018",2020-06-26,1,"Wales","Wales",1,"Caerphilly"
"6550","Caerphilly","W06000018",2020-06-25,0,"Wales","Wales",0,"Caerphilly"
"6551","Caerphilly","W06000018",2020-06-24,0,"Wales","Wales",0,"Caerphilly"
"6552","Caerphilly","W06000018",2020-06-23,2,"Wales","Wales",2,"Caerphilly"
"6553","Caerphilly","W06000018",2020-06-22,1,"Wales","Wales",1,"Caerphilly"
"6554","Caerphilly","W06000018",2020-06-21,0,"Wales","Wales",0,"Caerphilly"
"6555","Caerphilly","W06000018",2020-06-20,0,"Wales","Wales",0,"Caerphilly"
"6556","Caerphilly","W06000018",2020-06-19,1,"Wales","Wales",1,"Caerphilly"
"6557","Caerphilly","W06000018",2020-06-18,0,"Wales","Wales",0,"Caerphilly"
"6558","Caerphilly","W06000018",2020-06-17,2,"Wales","Wales",2,"Caerphilly"
"6559","Caerphilly","W06000018",2020-06-16,2,"Wales","Wales",2,"Caerphilly"
"6560","Caerphilly","W06000018",2020-06-15,0,"Wales","Wales",0,"Caerphilly"
"6561","Caerphilly","W06000018",2020-06-14,0,"Wales","Wales",0,"Caerphilly"
"6562","Caerphilly","W06000018",2020-06-13,0,"Wales","Wales",0,"Caerphilly"
"6563","Caerphilly","W06000018",2020-06-12,2,"Wales","Wales",2,"Caerphilly"
"6564","Caerphilly","W06000018",2020-06-11,0,"Wales","Wales",0,"Caerphilly"
"6565","Caerphilly","W06000018",2020-06-10,0,"Wales","Wales",0,"Caerphilly"
"6566","Caerphilly","W06000018",2020-06-09,1,"Wales","Wales",1,"Caerphilly"
"6567","Caerphilly","W06000018",2020-06-08,0,"Wales","Wales",0,"Caerphilly"
"6568","Caerphilly","W06000018",2020-06-07,1,"Wales","Wales",1,"Caerphilly"
"6569","Caerphilly","W06000018",2020-06-06,2,"Wales","Wales",2,"Caerphilly"
"6570","Caerphilly","W06000018",2020-06-05,0,"Wales","Wales",0,"Caerphilly"
"6571","Caerphilly","W06000018",2020-06-04,0,"Wales","Wales",0,"Caerphilly"
"6572","Caerphilly","W06000018",2020-06-03,0,"Wales","Wales",0,"Caerphilly"
"6573","Caerphilly","W06000018",2020-06-02,2,"Wales","Wales",2,"Caerphilly"
"6574","Caerphilly","W06000018",2020-06-01,2,"Wales","Wales",2,"Caerphilly"
"6575","Caerphilly","W06000018",2020-05-31,1,"Wales","Wales",1,"Caerphilly"
"6576","Caerphilly","W06000018",2020-05-30,1,"Wales","Wales",1,"Caerphilly"
"6577","Caerphilly","W06000018",2020-05-29,4,"Wales","Wales",4,"Caerphilly"
"6578","Caerphilly","W06000018",2020-05-28,3,"Wales","Wales",3,"Caerphilly"
"6579","Caerphilly","W06000018",2020-05-27,6,"Wales","Wales",6,"Caerphilly"
"6580","Caerphilly","W06000018",2020-05-26,0,"Wales","Wales",0,"Caerphilly"
"6581","Caerphilly","W06000018",2020-05-25,3,"Wales","Wales",3,"Caerphilly"
"6582","Caerphilly","W06000018",2020-05-24,2,"Wales","Wales",2,"Caerphilly"
"6583","Caerphilly","W06000018",2020-05-23,7,"Wales","Wales",7,"Caerphilly"
"6584","Caerphilly","W06000018",2020-05-22,4,"Wales","Wales",4,"Caerphilly"
"6585","Caerphilly","W06000018",2020-05-21,7,"Wales","Wales",7,"Caerphilly"
"6586","Caerphilly","W06000018",2020-05-20,6,"Wales","Wales",6,"Caerphilly"
"6587","Caerphilly","W06000018",2020-05-19,4,"Wales","Wales",4,"Caerphilly"
"6588","Caerphilly","W06000018",2020-05-18,2,"Wales","Wales",2,"Caerphilly"
"6589","Caerphilly","W06000018",2020-05-17,2,"Wales","Wales",2,"Caerphilly"
"6590","Caerphilly","W06000018",2020-05-16,6,"Wales","Wales",6,"Caerphilly"
"6591","Caerphilly","W06000018",2020-05-15,3,"Wales","Wales",3,"Caerphilly"
"6592","Caerphilly","W06000018",2020-05-14,3,"Wales","Wales",3,"Caerphilly"
"6593","Caerphilly","W06000018",2020-05-13,0,"Wales","Wales",0,"Caerphilly"
"6594","Caerphilly","W06000018",2020-05-12,1,"Wales","Wales",1,"Caerphilly"
"6595","Caerphilly","W06000018",2020-05-11,2,"Wales","Wales",2,"Caerphilly"
"6596","Caerphilly","W06000018",2020-05-10,0,"Wales","Wales",0,"Caerphilly"
"6597","Caerphilly","W06000018",2020-05-09,1,"Wales","Wales",1,"Caerphilly"
"6598","Caerphilly","W06000018",2020-05-08,1,"Wales","Wales",1,"Caerphilly"
"6599","Caerphilly","W06000018",2020-05-07,7,"Wales","Wales",7,"Caerphilly"
"6600","Caerphilly","W06000018",2020-05-06,2,"Wales","Wales",2,"Caerphilly"
"6601","Caerphilly","W06000018",2020-05-05,8,"Wales","Wales",8,"Caerphilly"
"6602","Caerphilly","W06000018",2020-05-04,3,"Wales","Wales",3,"Caerphilly"
"6603","Caerphilly","W06000018",2020-05-03,3,"Wales","Wales",3,"Caerphilly"
"6604","Caerphilly","W06000018",2020-05-02,3,"Wales","Wales",3,"Caerphilly"
"6605","Caerphilly","W06000018",2020-05-01,6,"Wales","Wales",6,"Caerphilly"
"6606","Caerphilly","W06000018",2020-04-30,6,"Wales","Wales",6,"Caerphilly"
"6607","Caerphilly","W06000018",2020-04-29,3,"Wales","Wales",3,"Caerphilly"
"6608","Caerphilly","W06000018",2020-04-28,7,"Wales","Wales",7,"Caerphilly"
"6609","Caerphilly","W06000018",2020-04-27,7,"Wales","Wales",7,"Caerphilly"
"6610","Caerphilly","W06000018",2020-04-26,5,"Wales","Wales",5,"Caerphilly"
"6611","Caerphilly","W06000018",2020-04-25,8,"Wales","Wales",8,"Caerphilly"
"6612","Caerphilly","W06000018",2020-04-24,7,"Wales","Wales",7,"Caerphilly"
"6613","Caerphilly","W06000018",2020-04-23,12,"Wales","Wales",12,"Caerphilly"
"6614","Caerphilly","W06000018",2020-04-22,10,"Wales","Wales",10,"Caerphilly"
"6615","Caerphilly","W06000018",2020-04-21,15,"Wales","Wales",15,"Caerphilly"
"6616","Caerphilly","W06000018",2020-04-20,17,"Wales","Wales",17,"Caerphilly"
"6617","Caerphilly","W06000018",2020-04-19,1,"Wales","Wales",1,"Caerphilly"
"6618","Caerphilly","W06000018",2020-04-18,23,"Wales","Wales",23,"Caerphilly"
"6619","Caerphilly","W06000018",2020-04-17,12,"Wales","Wales",12,"Caerphilly"
"6620","Caerphilly","W06000018",2020-04-16,24,"Wales","Wales",24,"Caerphilly"
"6621","Caerphilly","W06000018",2020-04-15,12,"Wales","Wales",12,"Caerphilly"
"6622","Caerphilly","W06000018",2020-04-14,12,"Wales","Wales",12,"Caerphilly"
"6623","Caerphilly","W06000018",2020-04-13,7,"Wales","Wales",7,"Caerphilly"
"6624","Caerphilly","W06000018",2020-04-12,13,"Wales","Wales",13,"Caerphilly"
"6625","Caerphilly","W06000018",2020-04-11,12,"Wales","Wales",12,"Caerphilly"
"6626","Caerphilly","W06000018",2020-04-10,14,"Wales","Wales",14,"Caerphilly"
"6627","Caerphilly","W06000018",2020-04-09,20,"Wales","Wales",20,"Caerphilly"
"6628","Caerphilly","W06000018",2020-04-08,23,"Wales","Wales",23,"Caerphilly"
"6629","Caerphilly","W06000018",2020-04-07,17,"Wales","Wales",17,"Caerphilly"
"6630","Caerphilly","W06000018",2020-04-06,23,"Wales","Wales",23,"Caerphilly"
"6631","Caerphilly","W06000018",2020-04-05,7,"Wales","Wales",7,"Caerphilly"
"6632","Caerphilly","W06000018",2020-04-04,20,"Wales","Wales",20,"Caerphilly"
"6633","Caerphilly","W06000018",2020-04-03,19,"Wales","Wales",19,"Caerphilly"
"6634","Caerphilly","W06000018",2020-04-02,25,"Wales","Wales",25,"Caerphilly"
"6635","Caerphilly","W06000018",2020-04-01,22,"Wales","Wales",22,"Caerphilly"
"6636","Caerphilly","W06000018",2020-03-31,21,"Wales","Wales",21,"Caerphilly"
"6637","Caerphilly","W06000018",2020-03-30,28,"Wales","Wales",28,"Caerphilly"
"6638","Caerphilly","W06000018",2020-03-29,13,"Wales","Wales",13,"Caerphilly"
"6639","Caerphilly","W06000018",2020-03-28,12,"Wales","Wales",12,"Caerphilly"
"6640","Caerphilly","W06000018",2020-03-27,16,"Wales","Wales",16,"Caerphilly"
"6641","Caerphilly","W06000018",2020-03-26,9,"Wales","Wales",9,"Caerphilly"
"6642","Caerphilly","W06000018",2020-03-25,21,"Wales","Wales",21,"Caerphilly"
"6643","Caerphilly","W06000018",2020-03-24,9,"Wales","Wales",9,"Caerphilly"
"6644","Caerphilly","W06000018",2020-03-23,9,"Wales","Wales",9,"Caerphilly"
"6645","Caerphilly","W06000018",2020-03-22,11,"Wales","Wales",11,"Caerphilly"
"6646","Caerphilly","W06000018",2020-03-21,9,"Wales","Wales",9,"Caerphilly"
"6647","Caerphilly","W06000018",2020-03-20,4,"Wales","Wales",4,"Caerphilly"
"6648","Caerphilly","W06000018",2020-03-19,6,"Wales","Wales",6,"Caerphilly"
"6649","Caerphilly","W06000018",2020-03-18,4,"Wales","Wales",4,"Caerphilly"
"6650","Caerphilly","W06000018",2020-03-17,5,"Wales","Wales",5,"Caerphilly"
"6651","Caerphilly","W06000018",2020-03-16,8,"Wales","Wales",8,"Caerphilly"
"6652","Caerphilly","W06000018",2020-03-15,5,"Wales","Wales",5,"Caerphilly"
"6653","Caerphilly","W06000018",2020-03-14,3,"Wales","Wales",3,"Caerphilly"
"6654","Caerphilly","W06000018",2020-03-13,4,"Wales","Wales",4,"Caerphilly"
"6655","Caerphilly","W06000018",2020-03-12,4,"Wales","Wales",4,"Caerphilly"
"6656","Caerphilly","W06000018",2020-03-11,2,"Wales","Wales",2,"Caerphilly"
"6657","Caerphilly","W06000018",2020-03-10,1,"Wales","Wales",1,"Caerphilly"
"6658","Caerphilly","W06000018",2020-03-09,0,"Wales","Wales",0,"Caerphilly"
"6659","Caerphilly","W06000018",2020-03-08,0,"Wales","Wales",0,"Caerphilly"
"6660","Caerphilly","W06000018",2020-03-07,0,"Wales","Wales",0,"Caerphilly"
"6661","Caerphilly","W06000018",2020-03-06,0,"Wales","Wales",0,"Caerphilly"
"6662","Caerphilly","W06000018",2020-03-05,0,"Wales","Wales",0,"Caerphilly"
"6663","Caerphilly","W06000018",2020-03-04,0,"Wales","Wales",0,"Caerphilly"
"6664","Caerphilly","W06000018",2020-03-03,0,"Wales","Wales",0,"Caerphilly"
"6665","Caerphilly","W06000018",2020-03-02,0,"Wales","Wales",0,"Caerphilly"
"6666","Caerphilly","W06000018",2020-03-01,0,"Wales","Wales",0,"Caerphilly"
"6667","Caerphilly","W06000018",2020-02-29,0,"Wales","Wales",0,"Caerphilly"
"6668","Caerphilly","W06000018",2020-02-28,0,"Wales","Wales",0,"Caerphilly"
"6669","Caerphilly","W06000018",2020-02-27,0,"Wales","Wales",0,"Caerphilly"
"6670","Calderdale","E08000033",2020-08-15,7,"Yorkshire and The Humber","England",7,"Calderdale"
"6671","Calderdale","E08000033",2020-08-14,12,"Yorkshire and The Humber","England",12,"Calderdale"
"6672","Calderdale","E08000033",2020-08-13,13,"Yorkshire and The Humber","England",13,"Calderdale"
"6673","Calderdale","E08000033",2020-08-12,18,"Yorkshire and The Humber","England",18,"Calderdale"
"6674","Calderdale","E08000033",2020-08-11,14,"Yorkshire and The Humber","England",14,"Calderdale"
"6675","Calderdale","E08000033",2020-08-10,13,"Yorkshire and The Humber","England",13,"Calderdale"
"6676","Calderdale","E08000033",2020-08-09,6,"Yorkshire and The Humber","England",6,"Calderdale"
"6677","Calderdale","E08000033",2020-08-08,9,"Yorkshire and The Humber","England",9,"Calderdale"
"6678","Calderdale","E08000033",2020-08-07,13,"Yorkshire and The Humber","England",13,"Calderdale"
"6679","Calderdale","E08000033",2020-08-06,18,"Yorkshire and The Humber","England",18,"Calderdale"
"6680","Calderdale","E08000033",2020-08-05,9,"Yorkshire and The Humber","England",9,"Calderdale"
"6681","Calderdale","E08000033",2020-08-04,13,"Yorkshire and The Humber","England",13,"Calderdale"
"6682","Calderdale","E08000033",2020-08-03,27,"Yorkshire and The Humber","England",27,"Calderdale"
"6683","Calderdale","E08000033",2020-08-02,16,"Yorkshire and The Humber","England",16,"Calderdale"
"6684","Calderdale","E08000033",2020-08-01,6,"Yorkshire and The Humber","England",6,"Calderdale"
"6685","Calderdale","E08000033",2020-07-31,1,"Yorkshire and The Humber","England",1,"Calderdale"
"6686","Calderdale","E08000033",2020-07-30,4,"Yorkshire and The Humber","England",4,"Calderdale"
"6687","Calderdale","E08000033",2020-07-29,15,"Yorkshire and The Humber","England",15,"Calderdale"
"6688","Calderdale","E08000033",2020-07-28,29,"Yorkshire and The Humber","England",29,"Calderdale"
"6689","Calderdale","E08000033",2020-07-27,13,"Yorkshire and The Humber","England",13,"Calderdale"
"6690","Calderdale","E08000033",2020-07-26,15,"Yorkshire and The Humber","England",15,"Calderdale"
"6691","Calderdale","E08000033",2020-07-25,8,"Yorkshire and The Humber","England",8,"Calderdale"
"6692","Calderdale","E08000033",2020-07-24,8,"Yorkshire and The Humber","England",8,"Calderdale"
"6693","Calderdale","E08000033",2020-07-23,6,"Yorkshire and The Humber","England",6,"Calderdale"
"6694","Calderdale","E08000033",2020-07-22,14,"Yorkshire and The Humber","England",14,"Calderdale"
"6695","Calderdale","E08000033",2020-07-21,10,"Yorkshire and The Humber","England",10,"Calderdale"
"6696","Calderdale","E08000033",2020-07-20,3,"Yorkshire and The Humber","England",3,"Calderdale"
"6697","Calderdale","E08000033",2020-07-19,5,"Yorkshire and The Humber","England",5,"Calderdale"
